row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hgnc_symbol,CI.L,CI.R
ENSG00000103591,780.5250886124882,0.05276088781076568,0.129986969949289,0.4058936663524733,0.6848207319677773,0.9032435802540177,AAGAB,-0.16104865116675424,0.2665704267882856
ENSG00000115977,2109.4990758145846,0.0911521698327307,0.17567476710090582,0.5188688810406893,0.6038521798012715,0.8706663819345635,AAK1,-0.1978071079970493,0.3801114476625107
ENSG00000087884,469.08125226039584,-0.20588735844537212,0.16723043520769243,-1.231159616308297,0.21826317199873596,0.6862234303028657,AAMDC,-0.4809569463334181,0.06918222944267385
ENSG00000127837,1340.1339048311368,-0.01739085044899558,0.14653133207337124,-0.11868349385022736,0.9055261141089391,0.9789879324703233,AAMP,-0.25841344347191075,0.2236317425739196
ENSG00000129673,4.1424929798417285,-0.1897155315464867,0.9036508019370543,-0.20994341081733667,0.8337118402353122,NA,AANAT,-1.6760888306102562,1.2966577675172828
ENSG00000131043,481.5102477764568,0.08765195231991266,0.11983024754860463,0.7314676729208953,0.46449354319374153,0.8168795170505228,AAR2,-0.10945126497890237,0.2847551696187277
ENSG00000205002,11.69307181717771,-0.49750013093756734,0.5243193330220315,-0.9488494884789281,0.3426971678247813,NA,AARD,-1.3599286875396324,0.3649284256644976
ENSG00000090861,1961.6356035280517,-0.042026139669103846,0.1314502188562235,-0.3197114469247924,0.749187081497408,0.927569130392134,AARS1,-0.2582425089183278,0.17419022958012007
ENSG00000124608,403.12695142142826,-0.2766978744469826,0.12554029896156702,-2.204056201361214,0.02752039185801038,0.45747959499943963,AARS2,-0.48319329052248816,-0.07020245837147701
ENSG00000266967,442.15621291124705,-0.21933708227734078,0.13401446227187766,-1.6366672563470614,0.1017000142082646,0.5761773569726614,AARSD1,-0.4397712566091899,0.0010970920545083362
ENSG00000234969,6.307858423767279,0.016859080376936,0.7159144631768978,0.023549014922988405,0.9812123410553693,NA,AARSD1P1,-1.1607154209666,1.1944335817204719
ENSG00000157426,143.39668331898628,7.324492094789985e-4,0.19301951794890027,0.0037946898700312068,0.9969722828060241,0.9994003692229897,AASDH,-0.3167564049611942,0.31822130338015225
ENSG00000149313,1909.330539777227,0.16020870156383304,0.10559017447390608,1.5172690296427584,0.12919877414377856,0.6079527899440278,AASDHPPT,-0.013471679890010052,0.33388908301767617
ENSG00000008311,1171.516932160702,0.016520927749139696,0.14697094407226466,0.11240948238732455,0.910498737123799,0.9796972928013382,AASS,-0.22522476266460673,0.2582666181628861
ENSG00000275700,346.12060213190813,-0.1261265667305133,0.20263075677829523,-0.6224453223974897,0.5336490865008869,0.8445607794748837,AATF,-0.4594245019492137,0.20717136848818707
ENSG00000181409,133.28052081638103,-0.29678480885490716,0.21729760236909773,-1.3657988197715771,0.17200211694964662,0.6500840937022142,AATK,-0.6542075582395762,0.0606379405297619
ENSG00000183044,3613.091987664025,-0.09075858096451124,0.09834636889736069,-0.9228462828071624,0.35608731754462297,0.7676267802096725,ABAT,-0.2525239625428424,0.07100680061381988
ENSG00000165029,569.6742615772113,0.5973748768388556,0.228954136238745,2.6091464720948956,0.009076838112209268,0.3347225945144101,ABCA1,0.22077883544101456,0.9739709182366967
ENSG00000154263,8.340665275765797,0.1882530118405423,0.8105466295443509,0.23225438855549718,0.816340436487779,NA,ABCA10,-1.144977551578774,1.5214835752598586
ENSG00000251595,67.60942063789615,0.2742087849840746,0.2325402291323543,1.1791885903234571,0.23832308833881985,0.6931376844277127,ABCA11P,-0.10828585431640464,0.6567034242845537
ENSG00000144452,3.650297874685246,-1.3402401003138114,1.3132374066136678,-1.020561928531851,0.3074620347008025,NA,ABCA12,-3.5003234116306476,0.8198432110030247
ENSG00000179869,6.81666443209694,0.06606100055601088,0.7476510685821776,0.08835806344968775,0.929592091400589,NA,ABCA13,-1.1637155712955272,1.295837572407549
ENSG00000238098,15.973511819794783,-1.1204269372069426,0.5523348353627563,-2.0285284676478557,0.04250634089503014,NA,ABCA17P,-2.028936894445016,-0.21191697996886905
ENSG00000107331,1113.196829613903,-0.20136875466832285,0.16062889958449286,-1.253627181591942,0.2099775466601918,0.6806479834288611,ABCA2,-0.46557978274309963,0.06284227340645396
ENSG00000167972,605.575875563302,-0.055622821804044084,0.12798320316285958,-0.43461032721038895,0.6638452976742059,0.8975796344956497,ABCA3,-0.2661364577153407,0.15489081410725253
ENSG00000154265,216.5058298562107,0.24809764366244388,0.2159147252208593,1.1490538378457729,0.2505337815129916,0.7010177054435577,ABCA5,-0.1070504752293169,0.6032457625542047
ENSG00000154262,36.675655938352854,0.4536151887889034,0.377977850150299,1.2001105054397447,0.23009642605813413,NA,ABCA6,-0.16810304893813577,1.0753334265159427
ENSG00000064687,397.529792406159,-0.3314204148018027,0.1571041602360176,-2.1095584884824805,0.034896403115583605,0.4719522906883428,ABCA7,-0.5898337625751813,-0.07300706702842402
ENSG00000141338,557.9377316258605,0.20846741896793217,0.18459907122070804,1.1292983089751678,0.2587720140290729,0.709322088060949,ABCA8,-0.09517103286132247,0.5121058707971868
ENSG00000154258,26.57318449087804,-0.23339128797880995,0.36561980321000104,-0.6383442196777208,0.5232496328595688,NA,ABCA9,-0.8347823473740634,0.3679997714164436
ENSG00000085563,3.5923321554972376,1.8873228405948883,1.158069618310635,1.629714492767776,0.10316185287932954,NA,ABCB1,-0.01753217134566576,3.7921778525354424
ENSG00000135776,514.6467076781394,0.10136198676336211,0.11309239057277534,0.8962759231633302,0.3701054148886016,0.7758474898333974,ABCB10,-0.08465844205087983,0.287382415577604
ENSG00000261524,0.4488712021239023,-1.130481163027906,2.873098664483397,-0.39347105513731956,0.6939715982175874,NA,ABCB10P3,-5.856307921892851,3.595345595837039
ENSG00000073734,5.047446317319801,-1.6575635466733611,1.3676831247270633,-1.2119499880530782,0.22553152539089544,NA,ABCB11,-3.9072020949009927,0.5920750015542706
ENSG00000005471,65.83401266743158,-0.256760164036721,0.2675692999289621,-0.9596024809456433,0.33725531994885966,0.7550547589905728,ABCB4,-0.6968724974857404,0.18335216941229848
ENSG00000004846,7.180295620286756,-0.11183898076925869,0.7366383717030861,-0.15182345240947778,0.8793261842110883,NA,ABCB5,-1.323501278216706,1.0998233166781888
ENSG00000115657,142.57194343696918,-0.09588220742866763,0.2373296175485059,-0.4040043902614516,0.6862094907702053,0.9039279381505516,ABCB6,-0.4862546896363331,0.2944902747789979
ENSG00000131269,459.90530452127507,0.16687121792526224,0.1378332104675822,1.2106749698361676,0.22601999900868236,0.6888983978346833,ABCB7,-0.05984423822670587,0.39358667407723036
ENSG00000197150,561.43098627167706,-0.010364845018519146,0.16222498874603006,-0.06389179064604986,0.9490563890399712,0.9872290902904319,ABCB8,-0.2772012061395883,0.25647151610255003
ENSG00000150967,187.4882766725374,-0.11153465230942017,0.19400314431810833,-0.5749115701265956,0.5653511045150703,0.8568743633916888,ABCB9,-0.4306414278810504,0.20757212326221008
ENSG00000103222,219.0717978817478,0.2530141985002614,0.1677248796817314,1.5085072589133581,0.131424750261334,0.6095751974594655,ABCC1,-0.02286867817423366,0.5288970751747565
ENSG00000124574,248.40259934321543,0.015427847181685531,0.15096121648942268,0.10219742222842054,0.918599973807798,0.9811895123048426,ABCC10,-0.23288125728994766,0.26373695165331873
ENSG00000121270,10.104615430606675,-0.158489099738458,0.6114556191371454,-0.25919967824011436,0.7954811793499492,NA,ABCC11,-1.1642440925960493,0.8472658931191333
ENSG00000140798,5.957374212681513,0.28130827922402996,0.8406190824781573,0.33464417485590386,0.7378935175589595,NA,ABCC12,-1.1013870674747852,1.6640036259228452
ENSG00000243064,5.959309047796245,0.7850366120077701,0.8124973832373196,0.966202018866652,0.33394310286711204,NA,ABCC13,-0.5514026556987148,2.121475879714255
ENSG00000023839,4.93362939032596,0.4449326166657798,0.8286937760144114,0.5369083605353906,0.5913309156638997,NA,ABCC2,-0.9181473464436352,1.808012579775195
ENSG00000108846,7.815484440365747,0.1274515538627515,0.6675411636806299,0.19092688331011726,0.8485828777546933,NA,ABCC3,-0.9705559503567384,1.2254590580822413
ENSG00000125257,291.0923483673246,0.12281746876571364,0.22324239511247407,0.5501529792485683,0.5822144514046816,0.8627365949772001,ABCC4,-0.2443835945243728,0.4900185320558001
ENSG00000114770,1201.7628133860264,0.0736996353909787,0.12575102506420627,0.5860758220726149,0.5578245631550486,0.8534319665877655,ABCC5,-0.1331423942787464,0.28054166506070377
ENSG00000091262,392.1622858493812,0.25964392751361176,0.13388343431753036,1.9393282584745783,0.05246138006622385,0.5068803764145009,ABCC6,0.039425274987702846,0.47986258003952065
ENSG00000256340,61.29746979996453,-0.09182256828509718,0.2679972885132897,-0.3426249899559853,0.7318805995477546,0.9213234420650092,ABCC6P1,-0.5326388803093417,0.3489937437391473
ENSG00000255277,19.89149267318849,0.5963512603901082,0.6028344472963371,0.9892454936254798,0.3225430449114553,NA,ABCC6P2,-0.39522316669655755,1.587925687476774
ENSG00000006071,71.8402553814454,0.0366117937442375,0.30354953552267827,0.12061225421147852,0.9039981622499156,0.9789879324703233,ABCC8,-0.4626827607196744,0.5359063482081494
ENSG00000069431,617.4730796861545,0.12319880121688581,0.21692400828820954,0.5679352976605588,0.5700789029865678,0.8586648321637155,ABCC9,-0.2336094405888267,0.48000704302259833
ENSG00000101986,368.404276980545,0.07409646883772558,0.19059923300218087,0.38875533584585703,0.6974571437002981,0.9078853900918492,ABCD1,-0.23941137086008024,0.3876043085355314
ENSG00000173208,20.905366693001874,0.1789037194428601,0.4753763615450231,0.3763412191161635,0.7066632394351997,NA,ABCD2,-0.6030208130114652,0.9608282518971853
ENSG00000117528,1529.9710345877613,0.08469309860346212,0.1198404944334314,0.7067151967610344,0.4797434837398216,0.8227600746137941,ABCD3,-0.11242697332102515,0.2818131705279494
ENSG00000119688,484.42208819813465,-0.023069003654788815,0.1383717204285663,-0.16671761819061917,0.867592242242204,0.9671417357774429,ABCD4,-0.2506702298692311,0.20453222255965348
ENSG00000164163,1558.6191575064104,0.1850454905009367,0.14303600249681642,1.2936987001231057,0.19576951452475083,0.6707441635270874,ABCE1,-0.050227796990591544,0.4203187779924649
ENSG00000204574,899.7677737237202,-0.05096652926200175,0.18476803226589614,-0.2758406237105821,0.782670480465829,0.9373541337747243,ABCF1,-0.3548828972792475,0.252949838755244
ENSG00000033050,598.7931751857006,0.055156875373922616,0.12708242199191658,0.4340244268985605,0.6642707030341732,0.8976008420245671,ABCF2,-0.1538751073612588,0.26418885810910403
ENSG00000285292,297.52969690502806,0.1512683557346212,0.15862487783662146,0.9536231504015578,0.34027443299187027,0.7560228497896501,ABCF2-H2BK1,-0.10964634989967972,0.41218306136892213
ENSG00000242159,0.15150806364598193,0.7703823178527737,3.8169385260335056,0.2018325190721217,0.8400476581363189,NA,ABCF2P1,-5.507922860544241,7.048687496249789
ENSG00000228769,0.15212912779779514,-0.9127293670506239,3.8169385260335056,-0.23912603276823427,0.8110078560198447,NA,ABCF2P2,-7.191034545447639,5.365575811346391
ENSG00000161204,843.1121419977027,-0.08751524565818686,0.09802955967157657,-0.892743433219375,0.3719945852115172,0.776606737350375,ABCF3,-0.2487595224324353,0.07372903111606158
ENSG00000160179,110.35345998598252,-0.1154130116514597,0.22106286108381848,-0.5220823212258144,0.6016130149099078,0.8691555644279895,ABCG1,-0.4790290604894478,0.24820303718652845
ENSG00000118777,7.033389751347892,-0.31784958331841406,0.7456678872755299,-0.4262615954667849,0.6699172389160425,NA,ABCG2,-1.5443641122048104,0.9086649455679823
ENSG00000172350,33.452628552001556,-0.46002425336478503,0.42352863278734,-1.0861703737413428,0.27740362199554386,NA,ABCG4,-1.1566668611228392,0.23661835439326906
ENSG00000138075,2.1609700295319647,-0.5235335390499766,1.4148750862741082,-0.370021031629467,0.7113668198634574,NA,ABCG5,-2.8507959563912197,1.8037288782912664
ENSG00000143921,16.78903440427589,-0.019617247371664825,0.4636547276434187,-0.04231003417429142,0.9662515463360373,NA,ABCG8,-0.7822614077891388,0.7430269130458091
ENSG00000143994,11.082720716581917,0.004407170328562681,0.7657906082204583,0.005755059256738665,0.9954081524200964,NA,ABHD1,-1.2552062890882316,1.264020629745357
ENSG00000144827,379.0900176705084,0.12275134147932668,0.156499786423019,0.7843546900922262,0.4328320171145024,0.8051106987249268,ABHD10,-0.1346678998357068,0.3801705827943601
ENSG00000106077,328.4914558299913,-0.24932866841484408,0.15540395276110391,-1.6043907763281076,0.10862794285748914,0.5832642357532885,ABHD11,-0.504945423756541,0.006288086926852843
ENSG00000225969,1.7762495538213199,0.70596437489221,1.4451920236711906,0.48849174596111017,0.6252015707836194,NA,ABHD11-AS1,-1.6711649668846849,3.083093716669105
ENSG00000100997,972.6094777360394,-0.145444326659324,0.12041345250518387,-1.207874399690205,0.22709557807926212,0.6893953300176542,ABHD12,-0.34350683074622446,0.05261817742757646
ENSG00000131969,19.585433126270612,0.09579672661621078,0.4921710892385044,0.19464110897783354,0.8456739181829351,NA,ABHD12B,-0.7137526745983995,0.905346127830821
ENSG00000139826,455.03905880970876,0.18349253740459512,0.1456698857234969,1.259646333167936,0.20779697326664315,0.6806479834288611,ABHD13,-0.056113102465305126,0.4230981772744954
ENSG00000248487,130.82208302408696,-0.2829827101533016,0.28199456896172925,-1.0035041142643655,0.3156176928363372,0.7419088656278492,ABHD14A,-0.7468224996906188,0.18085707938401557
ENSG00000114786,21.447678463979106,0.6546361656644285,1.3142046680892623,0.4981234518183623,0.6183970318546077,NA,ABHD14A-ACY1,-1.5070381491987495,2.8163104805276062
ENSG00000114779,88.29123438408553,-0.2779846858838944,0.24721191569529338,-1.1244793160639177,0.26080974043056815,0.7111185339725966,ABHD14B,-0.6846121020409192,0.12864273027313033
ENSG00000168792,173.37465282589798,0.010621986617562158,0.1720376140211638,0.0617422339759691,0.9507681062585068,0.9877926431175382,ABHD15,-0.27235470677722645,0.29359868001235073
ENSG00000204427,9.366447667278146,-0.15040355943255596,0.688068426374558,-0.2185880846546533,0.8269709354223196,NA,ABHD16A,-1.2821754061455393,0.9813682872804275
ENSG00000183260,65.66666949870863,-0.3057258315283193,0.2586191901549139,-1.1821467360762683,0.23714748280506992,0.6916148128665572,ABHD16B,-0.7311165444538817,0.11966488139724318
ENSG00000129968,752.6776907565159,-0.2710378949545176,0.16724251909347745,-1.6206279146215528,0.1050974618073979,0.581036997968663,ABHD17A,-0.5461273590659247,0.004051569156889534
ENSG00000198658,1.2932595301690444,-6.576183612992561e-4,1.709960928641272,-3.845809283033133e-4,0.9996931488224916,NA,ABHD17AP1,-2.813293053782202,2.8119778170596033
ENSG00000250536,5.31121347309199,-0.723858897638077,0.8562047398633614,-0.8454273422424582,0.3978722838344704,NA,ABHD17AP3,-2.132190369415368,0.6844725741392143
ENSG00000229107,0.1575392963778371,0.770382317852774,3.8169385260335056,0.2018325190721218,0.8400476581363188,NA,ABHD17AP4,-5.507922860544241,7.048687496249789
ENSG00000107362,297.32855626194265,0.0020590489630664065,0.1392148503424555,0.014790440516951595,0.988199366111088,0.9975007863801191,ABHD17B,-0.22692900254822784,0.23104710047436067
ENSG00000136379,151.2981004630323,-0.05887787087980711,0.18309540705686528,-0.32156934915096463,0.7477789672420163,0.9270657316771503,ABHD17C,-0.360043015255448,0.2422872734958338
ENSG00000164074,874.78479095665,-0.0015336106038962175,0.15430584317173904,-0.009938772067039239,0.9920701377654805,0.9984397184646694,ABHD18,-0.25534413640473613,0.2522769151969437
ENSG00000140526,1372.2456817325485,0.06075436798562422,0.1185475216902584,0.5124895663729147,0.60830842061829,0.8732146451749181,ABHD2,-0.13423895303270553,0.25574768900395395
ENSG00000158201,50.33523642293717,0.24681104082342137,0.30801949284820157,0.8012838361014216,0.4229673462766426,0.8017903338114503,ABHD3,-0.2598359391596959,0.7534580208065387
ENSG00000100439,493.77935510738695,0.15326118349543136,0.1344847765766865,1.139617341060444,0.25444575757519666,0.7058723647860725,ABHD4,-0.06794658902648973,0.3744689560173524
ENSG00000011198,442.3340795633912,0.13947783150172505,0.16579926861221037,0.8412451554774418,0.40021060841533507,0.7911162702077114,ABHD5,-0.13323769682097042,0.4121933598244205
ENSG00000163686,96.40338447891301,-0.24035046958220088,0.22391067740401085,-1.0734212069240765,0.283082173700385,0.7228728805645723,ABHD6,-0.608650759423349,0.12794982025894727
ENSG00000127220,203.99451681488182,-0.3006170088974534,0.2074446405146043,-1.4491432902374246,0.14729757069262836,0.6283049920469886,ABHD8,-0.6418330782395445,0.040599060444637625
ENSG00000136754,825.3649362004452,0.16002131849955548,0.10429781874175095,1.534272916059539,0.12496252583277699,0.6039284810110099,ABI1,-0.011533326940940752,0.33157596394005173
ENSG00000271484,2.202428201153228,0.6066362325638854,1.3113873409038195,0.4625911915130937,0.6436574236436376,NA,ABI1P1,-1.550403991460008,2.763676456587779
ENSG00000138443,3261.8087167382796,0.07236692123771346,0.1446177805274933,0.5004012713634184,0.6167925583348454,0.8785649932859356,ABI2,-0.1655081595846058,0.3102420020600327
ENSG00000108798,2.509466356313515,-0.2043869922457544,1.1173646084699014,-0.18291879901730396,0.8548617322737566,NA,ABI3,-2.0422882211146827,1.6335142366231739
ENSG00000154175,22.16106360004139,0.14922729862900805,0.41210382205917867,0.3621109308895922,0.7172691355065312,NA,ABI3BP,-0.5286231677655958,0.827077765023612
ENSG00000119328,240.60247586472295,0.03437465291367735,0.16325343543059773,0.2105600584943935,0.833230582205293,0.9549402474976819,ABITRAM,-0.23415335246662916,0.3029026582939839
ENSG00000097007,1373.9697461014744,-0.048956606921375385,0.10179578964631855,-0.48092958551106346,0.6305665447997608,0.8838119583295332,ABL1,-0.2163957807295115,0.11848256688676073
ENSG00000143322,587.2484835361782,0.30015670208879297,0.15821115336931363,1.897190531113408,0.05780279611353554,0.5216742928871133,ABL2,0.03992251264510194,0.560390891532484
ENSG00000099204,16502.759048201067,0.18678854113689797,0.15220778304081703,1.227194414143773,0.2197495283982661,0.686432374566605,ABLIM1,-0.06357098284803259,0.4371480651218285
ENSG00000163995,134.50394143318937,0.12244117025876326,0.21243639129405784,0.5763662690413445,0.5643676388440809,0.8564350011609575,ABLIM2,-0.22698559845774974,0.4718679389752763
ENSG00000173210,418.40156404379303,0.10278604104194379,0.19317907005666843,0.5320764874362003,0.5946730214210028,0.8669448014765693,ABLIM3,-0.21496525299187969,0.42053733507576724
ENSG00000175164,28.951992694861897,0.9142945825173603,0.6088357527467696,1.5017097442003193,0.13317208626549096,NA,ABO,-0.08715111360589312,1.9157402786406137
ENSG00000159842,446.5401304007051,0.2859560261784596,0.18408192164454,1.5534172156820338,0.12032349263817341,0.597889129616163,ABR,-0.016831790294758564,0.5887438426516778
ENSG00000174429,266.73742334215143,0.42081509815572626,0.21389101557278484,1.9674276501460968,0.04913392926470765,0.5039680553076014,ABRA,0.06899568541849743,0.7726345108929551
ENSG00000146386,56.84387437027229,-0.2457131109210822,0.27423834809554953,-0.8959837769861105,0.3702614277699333,0.7758474898333974,ABRACL,-0.696795052435227,0.20536883059306263
ENSG00000163322,207.34325028787393,0.2557267999795155,0.16786139705718023,1.523440198060575,0.12764861152113108,0.6069330208174534,ABRAXAS1,-0.020380627795128503,0.5318342277541594
ENSG00000165660,342.79152621368155,-0.012166098752591418,0.1284019811949936,-0.09475008593610217,0.9245133340721869,0.9811895123048426,ABRAXAS2,-0.22336856322893128,0.19903636572374844
ENSG00000146109,187.90309255813855,-0.27426193118049813,0.17953628787664083,-1.5276127986390315,0.126608702174197,0.6058562095186052,ABT1,-0.5695728454637943,0.02104898310279807
ENSG00000250496,0.4456532690391993,2.1067380217115654,3.273829392314835,0.6435087994069076,0.519894006902261,NA,ABT1P1,-3.2782321282578226,7.491708171680953
ENSG00000114626,134.536083562652,0.10035375803275132,0.2103544313652957,0.47706985482269093,0.6333123797891523,0.8857189323664307,ABTB1,-0.2456484913437697,0.44635600740927234
ENSG00000166016,662.0561060959178,-0.16463680611987191,0.14855039934256029,-1.1082892193390612,0.26773692984366215,0.7163502123111939,ABTB2,-0.4089804692635717,0.07970685702382785
ENSG00000060971,1239.0345499414655,-0.20478051596125002,0.12481105536363372,-1.6407241759524216,0.10085468408897907,0.5761773569726614,ACAA1,-0.4100764330597639,5.154011372638378e-4
ENSG00000167315,1836.8008977695624,0.008728186562267497,0.09198554892748834,0.09488649754265069,0.9244049815261306,0.9811895123048426,ACAA2,-0.14257457721823372,0.16003095034276874
ENSG00000233585,4.9186537461658535,0.2725600298679511,0.874106237875688,0.31181567875587396,0.755180607793232,NA,ACAA2P1,-1.16521678584278,1.7103368455786823
ENSG00000278540,314.5345487179897,0.1623556932978907,0.6254837906895918,0.25956818660143793,0.795196878777723,0.9436304506549917,ACACA,-0.8664735884172394,1.1911849750130208
ENSG00000076555,1206.3044845483162,0.10200203800030508,0.11179455515956625,0.9124061351173665,0.36155496109893354,0.7711088382681202,ACACB,-0.08188364152733382,0.28588771752794395
ENSG00000111271,671.1008733597499,0.02907087350419459,0.11807745774154924,0.24620172266772217,0.8055260821007934,0.9465377440310252,ACAD10,-0.16514926112320177,0.22329100813159097
ENSG00000240303,370.5356216118713,0.173338569359831,0.14541517365068227,1.1920253231359925,0.23325131606891894,0.6904742464776011,ACAD11,-0.0658481064332718,0.41252524515293376
ENSG00000151498,695.2306346559611,-0.19163206991162693,0.12902863202022563,-1.4851902783995108,0.13749342652847318,0.6173195787571667,ACAD8,-0.40386528327068183,0.020601143447427972
ENSG00000177646,629.5910762427767,0.028009747764652326,0.10829837690908316,0.25863497278603353,0.7959168967286743,0.9438184808225938,ACAD9,-0.15012523028721061,0.20614472581651525
ENSG00000115361,50.33788918002783,0.18888655897434978,0.32005491717026974,0.5901692142222636,0.555077209488599,0.8526052223865181,ACADL,-0.33755693235682116,0.7153300503055208
ENSG00000117054,3049.7626642121672,-0.05236588438521947,0.09288497689011675,-0.5637713022975555,0.5729097846778889,0.8590516115607252,ACADM,-0.20514807551223163,0.1004163067417927
ENSG00000122971,284.26338195707956,-0.13452729483666145,0.1679323845691608,-0.8010801203222248,0.42308526412112507,0.8017903338114503,ACADS,-0.4107514866778549,0.141696897004532
ENSG00000196177,1390.2880171871032,0.2260923003749321,0.15411948870359168,1.4669935793114472,0.14237780198798625,0.6216694126406133,ACADSB,-0.02741169960307699,0.4795963003529412
ENSG00000072778,4460.358455977256,-0.173087313064318,0.11346068155983502,-1.5255268229024173,0.12712774853115535,0.6058562095186052,ACADVL,-0.3597135266443986,0.013538900515762592
ENSG00000157766,2.8131923878596305,-1.3560559744398064,1.2639007633924275,-1.0729133281002423,0.28331000547826557,NA,ACAN,-3.4349877292125743,0.7228757803329617
ENSG00000072818,86.73283618687742,-0.17519164102957724,0.2679373856276941,-0.65385291649076,0.5132065705303623,0.8371947111042799,ACAP1,-0.615909421575185,0.2655261395160305
ENSG00000114331,699.8349786496952,0.46101443855004354,0.19271678531183845,2.392186221890677,0.016748342150281977,0.4119691810192866,ACAP2,0.14402353525543798,0.7780053418446491
ENSG00000131584,876.6390773918572,-0.038207713434990694,0.14065855640924274,-0.27163447720753126,0.7859030868785789,0.9383580315391489,ACAP3,-0.2695704501064918,0.19315502323651038
ENSG00000075239,1859.9386423882668,-0.1949783655396641,0.13020059056424574,-1.4975228967448857,0.13425725236097757,0.6117983874555137,ACAT1,-0.40913927916048726,0.019182548081159045
ENSG00000120437,223.80536989396828,-0.6242627360839451,0.16567092224726118,-3.7680887364907827,0.00016450223016306191,0.07523235326124031,ACAT2,-0.8967671534227479,-0.35175831874514235
ENSG00000182827,1661.7397849538897,0.22234064816200816,0.10897714485458346,2.0402502603522445,0.041325406119063726,0.4793406238503568,ACBD3,0.043089196193130674,0.40159210013088564
ENSG00000181513,109.05376256257337,-0.16503471595738875,0.21555069447796077,-0.7656422372337237,0.443889205417543,0.8092638282143542,ACBD4,-0.519584057561371,0.18951462564659352
ENSG00000107897,1370.3830039378845,0.06828051240897182,0.11691493345769027,0.5840187424276428,0.5592077023560083,0.8544852948977306,ACBD5,-0.12402743993369997,0.2605884647516436
ENSG00000230124,662.6798683726312,-0.13442219747242645,0.1192585608009951,-1.1271492509182186,0.25967938299279925,0.7102887081762013,ACBD6,-0.3305850737509558,0.06174067880610293
ENSG00000176244,100.37867597406901,-0.25589221837424025,0.2564622775127033,-0.9977772203226465,0.3183873985966152,0.7444800628404216,ACBD7,-0.677735125717245,0.16595068896876458
ENSG00000110455,37.059875047783706,0.11643207975457436,0.33005754047505875,0.352762974561924,0.7242661435041431,NA,ACCS,-0.42646426279850813,0.6593284223076569
ENSG00000102977,97.88284723520835,-0.1480392663599438,0.2298007865851411,-0.6442069609935617,0.5194412376014663,0.839756533372991,ACD,-0.5260279236508142,0.2299493909309266
ENSG00000159640,87.18228354264923,0.3624247284751746,0.23345599560046484,1.5524327295300056,0.12055871717905726,0.5980972493008991,ACE,-0.021576212621816804,0.746425669572166
ENSG00000130234,252.1691438252118,0.8039223517832517,0.4932116199703793,1.6299744759288775,0.10310689159619368,0.5782436139737007,ACE2,-0.007338570179637571,1.615183273746141
ENSG00000177076,26.111458512991174,0.21061200887752057,0.38610576978691535,0.5454774969919601,0.5854251532486259,NA,ACER2,-0.42447546694337707,0.8456994846984183
ENSG00000078124,906.7729499612142,0.14491096538663983,0.1201176572870647,1.2064085219404717,0.22766001177704248,0.6894461868668472,ACER3,-0.05266499886290238,0.34248692963618205
